MainSonId,FunctionID,ActivityName,Remarks,FatherId,ShowTime,StartTime,TimeDay,DayTime,ExtraTime,AwardID,Sort,ShowType,AtlasName,IconNameOne,IconNameTwo,IconNameThree,AtlasNameFour,IconNameFour,ServerLevelLimit,PlayerType,TotalTimes,DayTimes,ResetTimeType,ActivityForm,AcitiveText,BaseLevelShow,Target,ButtonTxt,AwardId,LimitAndRank,PreNotice,IsShow,PreTaskId,ActType,Openparam,RankMainId,GoalType
1105,3200,博仁斯攻略战,博仁斯攻略战,210,20210106=050000|20210112=050000,20210106=050000|20210110=050000,,213000=233000,20210106=050000|20210112=050000,,5,0,Festival,UI_Festival_05_BtnImage01.png,博仁斯攻略战,UI_Festival_05_lihui.png,Festival,UI_Festival_gonglvezhanBG.png,0=999,1,,,2,1,前往博仁斯遗址，对抗敌对势力，收集盐桩碎片，兑换优质奖励吧！,1,1=3202,前往,8060040,802=0=2001=38=1=今日积分=总积分=每日上限|801=4000=0=38=2=今日碎片=总碎片=每日上限,900=70001,1,,7,401=5411330|今日博仁斯攻略战结束啦|本次博仁斯攻略战圆满结束啦,2001,
1915,1882,春日补给站,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,51,4,Festival,UI_Festival_93_BtnImage01_yyz.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,
1221,1212,战斗的渴望,周末挂机活动,210,20210123=050000|20210125=050000,20210123=050000|20210125=050000,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,
1222,1212,战斗的渴望,周末挂机活动,210,20210223=050000|20210225=050000,20210223=050000|20210225=050000,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,
1223,1212,战斗的渴望,周末挂机活动,210,20200501=050000|20200503=050000,20200501=050000|20200503=050000,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,
1224,1212,战斗的渴望,周末挂机活动,210,20200508=050000|20200510=050000,20200508=050000|20200510=050000,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,
1225,0,超极限挑战,极限挑战活动掉落增加,210,20200429=050000|20200507=050000,20200429=050000|20200507=050000,,,,,35,0,Festival,UI_Festival_10_BtnImage01.png,超极限挑战,UI_Festival_10_lihui.png,Festival,UI_Festival_JiXianBG.png,0=999,1,,,                                                                                                                                   ,3,活动期间参与极限挑战，基础经验和铜币奖励变为1.5倍，有概率获得额外礼包,1,1=5140,前往,8060070,,,1,,8,303,,
1916,1883,初夏特惠礼,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,52,4,Festival,UI_Festival_93_BtnImage01_yyz.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,
1211,12011,海姆竞速,海姆竞速,210,20210122=050000|20210126=050000,20210122=050000|20210125=050000,,,20210125=050000|20210126=050000,,15,14,Festival,UI_Festival_70_BtnImage01.png,赫尔海姆竞速,UI_Festival_03_lihui.png,Festival,UI_Festival_Zhuzhan.png,0=999,1,,,,4,活动期间参与赫尔海姆扰动玩法，尽全力去争取最快的速度吧！,1,1=5020,前往,8060170,0=0=1300=0=0=今日积分=总积分=每日上限,,1,,33,,1300,
3501,8001,绵绵岛新服补给,绵绵岛特别补给,200,20200719=050000|20200726=050000,20200719=050000|20200726=050000,,,,,1,0,Festival,UI_Festival_03_BtnImage01.png,绵绵岛新服补给,UI_Festival_03_lihui.png,Festival,UI_Festival_mianmiandao.png,0=999,1,,1,2,1,迎接新人，南门海边停靠了绵绵岛来的补给船只，还不赶快去看看,1,1=8001,前往,8060030,,,1,,3,,,
3502,90002,协同大作战,助战活动,200,20200726=050000|20200802=050000,20200726=050000|20200802=050000,,,,,7,0,Festival,UI_Festival_34_BtnImage01.png,协同大作战,UI_Festival_03_lihui.png,Festival,UI_Festival_Zhuzhan.png,0=999,1,,,2,,活动期间助战其他玩家会获得额外50%的协同之证奖励,1,1=3070,前往,8060170,,,1,,8,301,,
1917,14026,儿童节快乐,儿童节快乐,210,20191204=050000|20200115=235900,20191204=050000|20200115=235900,,,,,15,18,Festival,UI_Festival_wcx_57.png,儿童节快乐,,,,0=999,1,,,,,,,,,,,,1,,32,,,
1918,1886,单个直购礼包1,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,52,23,Festival,UI_Festival_94_kapula_zy.png,特惠单个直购礼包1,,,,0=999,1,,,,,特惠单个直购礼包1特惠单个直购礼包1特惠单个直购礼包1特惠单个直购礼包1特惠单个直购礼包1,,,,,,,1,,39,,,
1919,1887,单个直购礼包2,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,53,23,Festival,UI_Festival_94_kapula_zy.png,特惠单个直购礼包2,,,,0=999,1,,,,,特惠单个直购礼包2特惠单个直购礼包2特惠单个直购礼包2特惠单个直购礼包2特惠单个直购礼包2,,,,,,,1,,39,,,
1920,1888,单个直购礼包3,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,54,23,Festival,UI_Festival_94_kapula_zy.png,特惠单个直购礼包3,,,,0=999,1,,,,,特惠单个直购礼包3特惠单个直购礼包3特惠单个直购礼包3,,,,,,,1,,39,,,
1921,1889,单个直购礼包4,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,55,23,Festival,UI_Festival_94_kapula_zy.png,特惠单个直购礼包4,,,,0=999,1,,,,,特惠单个直购礼包4特惠单个直购礼包4,,,,,,,1,,39,,,
1922,18810,单个直购礼包5,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,56,23,Festival,UI_Festival_94_kapula_zy.png,特惠单个直购礼包5,,,,0=999,1,,,,,特惠单个直购礼包5,,,,,,,1,,39,,,
1923,12011,海姆竞速,海姆竞速,210,20200517=050000|20200524=050000,20200517=050000|20200524=050000,,,,,15,14,Festival,UI_Festival_70_BtnImage01.png,赫尔海姆竞速,UI_Festival_03_lihui.png,Festival,UI_Festival_Zhuzhan.png,0=999,1,,,,4,活动期间参与赫尔海姆扰动玩法，尽全力去争取最快的速度吧！,1,1=5020,前往,8060170,0=0=1300=0=0=今日积分=总积分=每日上限,,1,,33,,1300,
2113,1910,诗人舞娘福利,诗人舞娘福利,210,20210520=050000|20210620=050000,20210520=050000|20210620=050000,,,,,100,12,Festival,UI_Festival_71_BtnImage01_zz.png,诗人舞娘福利,,Festival,UI_Festival_NewprofessBG3.png,70=999,1,,,,,,,,,,,,1,,31,310,,
2114,0,助战诗人舞娘福利,助战诗人舞娘福利,210,20210520=050000|20210620=050000,20210520=050000|20210620=050000,,,,,101,0,Festival,UI_Festival_71_BtnImage01_zz.png,助战诗人舞娘福利,,Festival,UI_Festival_NewprofessBG3.png,70=999,1,,,2,1,活动期间助战<color=$$Yellow$$>诗人、舞娘职业</color>玩家会获得<color=$$Yellow$$>额外35%</color>的协同之证奖励，快来助战吧！,1,1=3070,前往,8060170,,,2,,8,310,,
3500,90000,瓦尔基里的眷顾,免费复活活动,220,20200628=050000|20200712=050000,20200628=050000|20200712=050000,,,,,15,0,Festival_jp,UI_Festival_96_revive_zy.png,瓦尔基里的眷顾,,Festival,UI_Festival_revive_zy.png,0=999,1,,,,,<color=#FFFFFF>活动期间死亡当场复活无需道具！</color>,0,4=0,,,,,1,,15,,,
3503,0,谁是MVP！,MVP参与奖额外奖励,220,20200802=050000|20200810=045900,20200802=050000|20200810=045900,,,,,9,0,Festival,UI_Festival_08_BtnImage01.png,谁是MVP！,UI_Festival_08_lihui.png,Festival,UI_Festival_MvpBG.png,0=999,1,,,2,,活动期间，每日奖励次数增加，MVP刷新时间降低，获得参与奖会获得额外礼包,1,1=5100,前往,8060060,,,2,,9,,,
3504,0,谁是MVP！,MVP额外参与次数,220,20200802=050000|20200810=045900,20200802=050000|20200810=045900,,,,,9,0,Festival,UI_Festival_08_BtnImage01.png,谁是MVP！,UI_Festival_08_lihui.png,Festival,UI_Festival_MvpBG.png,0=999,1,,,2,,活动期间，每日奖励次数增加，MVP刷新时间降低，获得参与奖会获得额外礼包,1,1=5100,前往,8060060,,,1,,10,1001,,
3505,19000,小恶魔的献礼,小恶魔的献礼,220,20200705=050000|20200712=050000,20200705=050000|20200712=050000,,,,2044010=1,65,24,Festival_01,UI_Festival_97_demon_zy.png,小恶魔的献礼,UI_Festival_demon_zy.png,Festival_01,UI_Festival_demon_zy.png,0=999,1,,,,1,活动期间每天可领小恶魔兑换券（限时）×5！\n每天5:00重置，可再次领取！,1,1=5060,立即前往,2044010,,,1,,41,,,
1924,0,时装币活动,时装币活动,210,20210527=050000|20210624=050000,20210527=050000|20210624=050000,,,,,57,0,Festival,UI_Festival_95_shizhuangbi_zy.png,时装币活动,,Festival,UI_Festival_shizhuangbi05.png,0=999,1,,,2,1,时装币可兑换已经下架的时装。活动期间，击杀野怪有概率获得时装币，<color=$$Yellow$$>每日上限15个</color>，卖场中也有时装币出售。,1,3=1026,前往兑换,8057000,,,1,,8,317,,
1925,1881,六月特惠礼,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,52,4,Festival,UI_Festival_93_BtnImage01_yyz.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,
3005,12004,回归招募,回归招募（新）,210,20210527=050000|20210627=050000,20210527=050000|20210627=050000,,,,,50,2,Festival,UI_Festival_huiliuzhaomu_02.png,回归招募,,,,55=999,1,,,,1,,0,1=12005,前往,4349980,,,1,,17,,,
3006,12004,回归招募,回归招募（新）-缔结后,210,20210527=050000|20210627=050000,20210527=050000|20210627=050000,,,,,50,2,Festival,UI_Festival_huiliuzhaomu_02.png,回归招募,,,,55=999,1,,,,1,,0,1=12005,前往,4349980,,,1,,24,,,101|102|103
1400,11880,掷骰子活动,掷骰子活动,220,20200712=050000|20200824=045900,20200712=050000|20200810=045900,,,20200810=050000|20200824=045900,,3,25,Festival,UI_Festival_yyz_55_BtnImage01.png,掷骰子活动,,Festival,UI_Festival_zhitouzi.png,0=999,1,,,,,,,,,,,,1,,42,2043001=1|2043002=100|2043002=60|2043002=20|2043002=20|2043002=20|2043002=20,,
3506,90001,驱逐魔物赐料理,击杀魔物掉落牛排和布丁,220,20200628=050000|20200712=050000,20200628=050000|20200712=050000,,,,,15,0,Festival,UI_Festival_34_BtnImage01.png,驱逐魔物赐料理,UI_Festival_03_lihui.png,Festival,UI_Festival_Zhuzhan.png,0=999,1,,,,5,活动期间驱逐魔物一定概率掉落“上线纪念牛排”和“上线纪念布丁”！,0,1=11405,魔物图鉴,8060240,,,1,,8,320,,
3508,12010,BINGO游戏,BINGO游戏,220,20200802=050000|20200830=050000,20200802=050000|20200816=050000,,,20200816=050000|20200830=050000,8057011=1|8057012=3|8057013=5|8057014=10|8057015=14,2,0,Festival,UI_Festival_02_BtnImage01.png,BINGO游戏,UI_Festival_02_lihui.png,Festival,UI_Festival_BingoBG.png,0=999,1,,,2,1,参与日常活动，获取数字宝箱，点亮数字，达成BINGO，赢取丰厚奖励！,1,1=12010,前往,8060010,,,1,,4,,,
3600,11710,委托大作战,委托大作战,220,20200802=050000|20200810=050000,20200802=050000|20200810=050000,,,,,65,26,Festival_jp,UI_Festival_98_weituoquan_zy.png,<color=#8b625e>委托大作战</color>,,Festival,UI_Festival_weituoquan_zy.png,0=999,1,,,,,活动期间内每日的委托券上限提升,1,1=117,前往,,,,1,,44,,,
20001,1885,特惠新礼,日本直购礼包,210,20210702=000000|20210709=235900,20210702=000000|20210709=235900,,,,,30,4,Festival,UI_Festival_46_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,
20002,1886,特惠新礼,日本直购礼包,210,20210710=000000|20210717=235900,20210710=000000|20210717=235900,,,,,30,4,Festival,UI_Festival_46_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,
4014,4014,奶油狂欢节,周年庆PVP,210,20210629=050000|20210729=050000,20210629=050000|20210729=050000,,110000=130000|160000=180000|220000=235959,,,1,0,Festival,UI_Festival_101_BtnImage01_zz.png,奶油狂欢节,UI_Festival_12_lihui.png,Festival,UI_Festival_oneyearFestivalBG.png,0=999,1,,,2,5,利用魔法蛋糕对其他玩家涂上奶油吧！！<color=#e77e0e>参与次数无限制，但每日最多获得3次奖励。</color>单局内根据对战结果获得积分和奖励！可以在艾丝处查看积分榜！积分只记录<color=#e77e0e>单局历史最高积分</color>哦！,0,3=61700,前往,3050610,0=0=2510=0=0=0=0=0|0=0=2511=0=0=0=0=0|0=0=2512=0=0=0=0=0,60=29229,1,,49,,2510,
3007,12004,回归招募,回归招募（新）,210,20210707=050000|20210807=050000,20210707=050000|20210807=050000,,,,,50,2,Festival,UI_Festival_huiliuzhaomu_02.png,回归招募,,,,55=999,1,,,,1,,0,1=12005,前往,4349980,,,1,,17,,,
3008,12004,回归招募,回归招募（新）-缔结后,210,20210707=050000|20210807=050000,20210707=050000|20210807=050000,,,,,50,2,Festival,UI_Festival_huiliuzhaomu_02.png,回归招募,,,,55=999,1,,,,1,,0,1=12005,前往,4349980,,,1,,24,,,101|102|103
20003,1887,特惠新礼,日本直购礼包,210,20210718=000000|20210725=235900,20210718=000000|20210725=235900,,,,,30,4,Festival,UI_Festival_46_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,
20004,1881,酷夏清凉礼包,,220,20210723=050000|20210730=045959,20210723=050000|20210730=045959,,,,,31,4,Festival,UI_Festival_35_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,
20005,1882,酷夏清凉礼包,,220,20210730=050000|20210806=045959,20210730=050000|20210806=045959,,,,,32,4,Festival,UI_Festival_35_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,
1926,1886,单个直购礼包1,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,52,23,Festival,UI_Festival_94_kapula_zy.png,特惠单个直购礼包1,,,,0=999,1,,,,,特惠单个直购礼包1特惠单个直购礼包1特惠单个直购礼包1特惠单个直购礼包1特惠单个直购礼包1,,,,,,,1,,39,,,
1927,1887,单个直购礼包2,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,53,23,Festival,UI_Festival_94_kapula_zy.png,特惠单个直购礼包2,,,,0=999,1,,,,,特惠单个直购礼包2特惠单个直购礼包2特惠单个直购礼包2特惠单个直购礼包2特惠单个直购礼包2,,,,,,,1,,39,,,
1928,1888,单个直购礼包3,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,54,23,Festival,UI_Festival_94_kapula_zy.png,特惠单个直购礼包3,,,,0=999,1,,,,,特惠单个直购礼包3特惠单个直购礼包3特惠单个直购礼包3,,,,,,,1,,39,,,
3100,11882,集字兑换,集字兑换,210,20210629=050000|20210806=050000,20210629=050000|20210730=050000,,,20210629=050000|20210806=050000,,50,28,Festival_New,UI_Festival_100_collect_zy.png,集字兑换,,Festival,UI_Festival_collect_zy.png,0=999,1,,,,,道具销毁，兑换截止时间：2021.08.14 05:00,,,,,,,1,,43,,,
3101,0,集字兑换,集字兑换,210,20210629=050000|20210730=050000,20210629=050000|20210730=050000,,,,,50,0,Festival_New,UI_Festival_100_collect_zy.png,集字兑换,,Festival,UI_Festival_collect_zy.png,0=999,1,,,,,,,,,,,,2,,8,318,,
3102,1212,战斗的渴望,周末挂机活动,210,20210120=050000|20210121=050000,20210120=050000|20210121=050000,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,
3103,1212,战斗的渴望,周末挂机活动,210,20210123=050000|20210125=050000,20210123=050000|20210125=050000,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,
1929,1883,七月特惠礼,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,52,4,Festival,UI_Festival_93_BtnImage01_yyz.png,,,,,85=999,1,,,,,,,,,,,,1,,19,,,
1930,29901,幸运树,临时测试数据,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,100,31,Festival,UI_Festival_96_tree_zy.png,幸运树,,,,0=999,1,,,,,,,,,,,,1,,50,,,
1931,29903,幸运树,临时测试数据,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,100,31,Festival,UI_Festival_96_tree_zy.png,幸运树,,,,0=999,1,,,,,,,,,,,,1,,50,,,
1932,1886,庆典专属礼,周年庆祝福礼盒Ⅰ,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,55,23,Festival,UI_Festival_94_kapula_zy.png,庆典专属礼,,,,0=999,1,,,,,注：该礼包的道具是绑定道具,,,,,,,1,,39,,,
1933,1887,庆典专属礼,周年庆祝福礼盒Ⅱ,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,56,23,Festival,UI_Festival_94_kapula_zy.png,庆典专属礼,,,,0=999,1,,,,,注：该礼包的道具是绑定道具,,,,,,,1,,39,,,
1934,1888,庆典专属礼,周年庆祝福礼盒Ⅲ,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,57,23,Festival,UI_Festival_94_kapula_zy.png,庆典专属礼,,,,0=999,1,,,,,注：该礼包的道具是绑定道具,,,,,,,1,,39,,,
1935,1881,八月特惠礼,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,52,4,Festival,UI_Festival_93_BtnImage01_yyz.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,
1936,18810,庆典欢乐礼盒,,210,20200219=000000|20200319=235900,20200219=000000|20200319=235900,,,,,56,23,Festival,UI_Festival_94_kapula_zy.png,庆典欢乐礼盒,,,,0=999,1,,,,,庆典欢乐礼盒,,,,,,,1,,39,,,
3509,11890,猫手商队,猫手商队双倍活动,220,20200823=050000|20200831=045959,20200823=050000|20200831=045959,,,,,15,33,Festival_01,UI_Festival_99_catcarvan_wcx.png,猫手商队双倍活动,,Festival,UI_Festival_catcarvandouble.png,0=999,1,,,,,活动期间，猫手商队装货可获得2倍声望！,,1=5131,前往,,,,,,53,,,
35001,90000,瓦尔基里的眷顾,免费复活活动,220,20200628=050000|20200712=050000,20200628=050000|20200712=050000,,,,,15,0,Festival_jp,UI_Festival_96_revive_zy.png,瓦尔基里的眷顾,,Festival,UI_Festival_revive_zy.png,0=999,1,,,,,<color=#FFFFFF>活动期间死亡当场复活无需道具！</color>,0,4=0,,,,,1,,15,,,
3051,12001,宝藏猎人,,220,20201029=050000|20201105=050000,20201029=050000|20201105=050000,,213000=233000,,,10,0,Festival,UI_Festival_01_BtnImage01.png,宝藏猎人,UI_Festival_01_lihui.png,Festival,UI_Festival_TreasureHunterBG.png,0=999,1,,3,2,1,成为一名宝藏猎人，寻找神秘魔物掩藏的宝藏，有机会勘探出惊喜奖励！,1,1=12001,前往,8060110,,,1,6001000,2,22001010,,
31000,1212,战斗的渴望,周末挂机活动,220,20210123=050000|20210125=050000,20210123=050000|20210125=050000,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,
31001,1212,战斗的渴望,周末挂机活动,220,20210123=050000|20210125=050000,20210123=050000|20210125=050000,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,
31002,1212,战斗的渴望,周末挂机活动,220,20210123=050000|20210125=050000,20210123=050000|20210125=050000,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,
31003,1212,战斗的渴望,周末挂机活动,220,20210123=050000|20210125=050000,20210123=050000|20210125=050000,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,
2102,14030,15日签到礼,15日新服签到,220,20210328=050000|20210430=045900,20210328=050000|20210430=045900,,,,,23,5,Festival_New,UI_FestivalNew_Btn_03_zy.png,<color=#ffffff>上线纪念</color>|<color=#402e23>15日签到礼</color>,,Festival,UI_Festival_15riBG_liwu.png,0=999,1,,,2,1,<color=#846F58>冒险者，欢迎你的加入，在新服活动期间，我们为你准备了内容丰富的15日登录礼，累计登录即可领奖。祝你在RO的每一天都充实快乐！</color>,0,,,,,,1,,20,,,
1065,0,超极限挑战,极限挑战活动掉落增加,200,20201116=050000|20201120=050000,20201115=050000|20201120=050000,,,,,10,0,Festival,UI_Festival_10_BtnImage01.png,超极限挑战,UI_Festival_10_lihui.png,Festival,UI_Festival_JiXianBG.png,0=999,1,,,,3,活动期间参与极限挑战，基础经验和铜币奖励变为1.5倍，有概率获得额外礼包,1,1=5140,前往,8060070,,,1,,8,303,,
